"county_state","TotalPopulation","numrace","numincome","PercentWhite","PercentBlackAfrAm","PercentAsian","PercentAge0to19","PercentAge20to39","PercentAge40Plus","PercentIncome0to50k","PercentIncome50to99k","PercentIncome100to149k","PercentIncome150to199k","PercentIncome200kPlus","TotalSales","SalesPerCapita","logpop","predicted_sales_per_cap","difference_scp","county","state","DMA"
"Madison, AL",134776,128346,55794,67.1123369641438,30.0087264114191,2.20497717108441,24.3374191250668,27.8654953404167,47.7970855345165,43.9133240133348,26.9634727748503,14.3312901028784,7.66390651324515,7.12800659569129,375383,3.13077022637361,11.811369420066,2.80134874990696,0.32942147646665,"Madison","AL","Huntsville-Decatur (Florence) AL"
"Madison, AR",13159,12748,4834,95.7248195795419,0.384374019454032,1.59240665202385,26.8789421688578,22.1141424120374,51.0069154191048,52.7720314439388,30.0372362432768,11.0674389739346,3.02027306578403,3.10302027306578,35122,2.70119118786296,9.48486121415014,2.73571497066113,-0.0345237827981735,"Madison","AR","Ft. Smith-Fayetteville-Springdale-Rogers AR"
"Madison, GA",17380,16801,6388,89.5660972561157,10.0232129039938,0.297601333253973,23.6996547756041,23.3889528193326,52.9113924050633,49.0294301815905,32.2792736380714,13.149655604258,3.33437695679399,2.20726361928616,15078,0.91812556332524,9.76307539881938,1.19452318622147,-0.276397622896234,"Madison","GA","Atlanta GA"
"Madison, ID",4647,4281,1309,95.1413221209998,1.23802849801448,3.52721326792805,25.5648805681085,60.8134280180762,13.6216914138154,78.838808250573,16.3483575248281,4.0488922841864,0,0.763941940412529,9368,2.0144596855567,8.44397712908498,2.22310603038585,-0.208646344829154,"Madison","ID","Idaho Falls-Pocatello ID"
"Madison, IL",184220,179489,73508,91.6902985698288,6.87451598705213,1.26971569288369,24.3621756595375,25.2573010530887,50.3805232873738,37.0299831310878,32.98144419655,16.9573379768189,7.37334711868096,5.65788757686238,571000,3.11748113477736,12.1238859745422,2.61727744678509,0.500203687992276,"Madison","IL","St. Louis MO"
"Madison, IN",74792,71886,27754,89.9020671618952,9.38847619842528,0.466015635867902,24.9465183442079,26.0214996256284,49.0319820301637,45.2331195503351,33.159184261728,15.3743604525474,3.87691864235786,2.35641709303164,102171,1.42194267763351,11.2224662063712,1.89581140748557,-0.473868729852062,"Madison","IN","Indianapolis IN"
"Madison, KY",27616,26786,10018,95.5536474277608,3.49436272679758,0.619726722914956,26.7308806488992,31.9343858632677,41.3347334878331,50.0399281293671,29.1575164703534,12.0483130365342,5.45018965861449,3.30405270513076,73657,2.80684746737417,10.2261505938832,2.86999828609103,-0.0631508187168506,"Madison","KY","Lexington KY"
"Madison, MO",3952,3921,1614,98.8778372864065,0.408059168579444,0.280540678398368,24.3421052631579,15.0050607287449,60.6528340080972,48.0793060718711,34.4485749690211,10.2850061957869,5.0185873605948,2.16852540272615,12058,3.11828158500322,8.28197705886776,2.89212168368206,0.226159901321166,"Madison","MO","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Madison, MS",41461,40755,15159,60.7385596859281,34.5552692921114,4.47307078886026,27.7658522466897,22.2329418007284,50.0012059525819,30.041559469622,30.1405105877696,15.7464212678937,10.000659674121,14.0708490005937,118472,3.05857905088853,10.6325085053323,2.88154573292458,0.177033317963945,"Madison","MS","Jackson MS"
"Madison, NC",7989,7801,3154,98.0002563773875,0.576849121907448,0.84604537879759,21.955188384028,20.5782951558393,57.4665164601327,47.9391249207356,33.7983512999366,10.0190234622701,6.02409638554217,2.21940393151554,4378,0.538768311980308,8.98582087448204,0.679841865089487,-0.141073553109179,"Madison","NC","Greenville-Spartanburg SC-Asheville NC-Anderson SC"
"Madison, NE",22973,22094,8937,94.0074228297275,1.66561057300625,2.47125916538427,30.1397292473774,27.0926740086188,42.7675967440038,48.3159897057178,31.7668121293499,12.1293498937003,4.22960725075529,3.55824102047667,94964,4.29554143759882,10.0420748922922,3.92622912240768,0.369312315191133,"Madison","NE","Sioux City IA"
"Madison, NY",34829,34246,13072,97.2755942299831,1.42206389067336,0.347485837762074,24.3360418042436,23.3541014671682,52.3098567285882,40.078029375765,30.1484088127295,18.9335985312118,5.08720930232558,5.75275397796818,84484,2.5727254229654,10.4582056520665,2.56742590152013,0.00529952144526957,"Madison","NY","Syracuse NY"
"Madison, OH",36712,35497,12105,92.1852550919796,6.87100318336761,0.800067611347438,21.6196339071693,26.8250163434299,51.5553497494007,31.8050392399835,38.4304006608839,17.6703841387856,6.67492771581991,5.41924824452706,58076,1.56164461158956,10.5108589560747,1.82292532648751,-0.261280714897944,"Madison","OH","Columbus OH"
"Madison, TN",63445,60649,23702,64.6935646094742,34.1060858381836,1.04535936289139,27.2850500433446,24.2729923555836,48.4419576010718,49.3080752679099,27.8626276263606,13.7498945236689,4.14732933929626,4.93207324276432,227642,3.67190558827945,11.057928667831,3.37600133795257,0.295904250326885,"Madison","TN","Jackson TN"
"Madison, TX",9707,8927,2358,71.7934356446735,22.9304357566932,4.98487733841156,21.1702894818172,40.8262078912125,38.0035026269702,45.5894826123834,30.2374893977947,14.3765903307888,2.75657336726039,7.03986429177269,26189,3.00502009999516,9.18060255371223,3.10855908974721,-0.10353898975205,"Madison","TX","Waco-Temple-Bryan TX"
"Magoffin, KY",1594,1594,646,100,0,0,30.2383939774153,23.2120451693852,46.5495608531995,71.0526315789474,22.2910216718266,5.41795665634675,0,1.23839009287926,1624,1.01882057716437,7.37400185935016,0.943474961918719,0.0753456152456472,"Magoffin","KY","Lexington KY"
"Mahaska, IA",11751,11632,4557,95.7015130674003,1.5646492434663,2.15784044016506,27.0530167645307,24.4745128074206,48.4724704280487,41.2332675005486,36.2958086460391,16.5240289664253,3.40136054421769,2.54553434276937,40308,3.39744894004216,9.37169362233394,3.4978483061118,-0.100399366069631,"Mahaska","IA","Des Moines-Ames IA"
"Mahoning, OH",112007,108316,47323,86.9788396912737,11.9677609956055,0.769046124302965,22.5414483023382,23.349433517548,54.1091181801137,49.0332396509097,30.9384443082645,13.4480062548866,3.58388098810304,2.99642879783615,279867,2.51429665611335,11.6263166483242,2.49996107643109,0.0143355796822635,"Mahoning","OH","Youngstown OH"
"Malheur, OR",8005,7407,2770,98.1233967868233,0.135007425408397,0.837046037532064,34.6533416614616,25.8588382261087,39.4878201124297,58.5920577617329,30.2888086642599,8.59205776173285,0.36101083032491,2.16606498194946,32483,4.04133189783664,8.98782162543081,4.09050334036583,-0.0491714425291923,"Malheur","OR","Boise ID"
"Manassas Park, VA",7291,6058,1584,80.1419610432486,11.9676460878178,7.60977220204688,28.7614867645042,36.3598957618982,34.8786174735976,29.1035353535354,46.3383838383838,17.739898989899,3.40909090909091,3.40909090909091,20274,2.84095509319742,8.89439598980643,3.52824786518589,-0.687292771988472,"Manassas Park","VA","Washington DC (Hagerstown MD)"
"Manassas, VA",39229,33604,12045,76.5890965361267,15.9385787406261,6.32365194619688,29.585255805654,30.1231231996737,40.2916209946723,27.6878372768784,34.3046907430469,19.0950601909506,10.0788709007887,8.83354088833541,118337,3.11157432598487,10.5771715481828,2.948384255028,0.163190070956871,"Manassas","VA","Washington DC (Hagerstown MD)"
"Manatee, FL",250196,240675,91264,87.0231640178664,10.6841175859562,2.02970811259998,21.5459080081216,21.5654926537595,56.8885993381189,42.961079943899,32.0279628330996,14.367110799439,5.50600455820477,5.13784186535764,525731,2.36222498279946,12.4299998896769,2.42578832732238,-0.0635633445229247,"Manatee","FL","Tampa-St.Petersburg (Sarasota) FL"
"Manitowoc, WI",50508,49856,21690,96.1549261874198,0.671935173299101,2.66567715019255,22.7132335471608,20.9610358755049,56.3257305773343,42.2130013831259,35.0852927616413,15.0161364684186,4.67035500230521,3.01521438450899,96565,1.99327093453321,10.8298870185586,2.104343022584,-0.11107208805079,"Manitowoc","WI","Green Bay-Appleton WI"
"Marathon, WI",63263,61508,26470,91.9945372959615,0.964102230604149,6.68693503284126,24.2495613549784,24.8723582504782,50.8780803945434,42.652058934643,34.9905553456743,13.811862485833,4.159425765017,4.38609746883264,194141,3.13349953422961,11.0550559190675,2.7994032320166,0.334096302213009,"Marathon","WI","Wausau-Rhinelander WI"
"Marengo, AL",4145,4137,1528,55.8375634517767,44.1624365482233,0,29.6501809408926,23.956574185766,46.3932448733414,51.1780104712042,25,18.979057591623,2.55235602094241,2.29057591623037,23272,6.38233275587138,8.3296580675694,5.81727853111811,0.565054224753275,"Marengo","AL","Montgomery (Selma) AL"
"Maricopa, AZ",3268914,2924401,1166714,86.4981922793762,6.26227388104436,4.69983425665632,26.9308400282173,28.2587428118329,44.8104171599498,38.8699372768305,31.6803432546451,15.4204886544603,6.68690013148038,7.34233068258373,7738451,2.47264913015838,14.9999683776209,2.37576644521607,0.0968826849423068,"Maricopa","AZ","Phoenix (Prescott) AZ"
"Maries, MO",2781,2778,1294,97.9841612670986,0,2.01583873290137,18.3387270765912,24.0201366414959,57.641136281913,53.70942812983,38.5625965996909,3.32302936630603,4.09582689335394,0.309119010819165,2351,0.839728406184608,7.93056585423396,0.959778349504513,-0.120049943319905,"Maries","MO","Columbia-Jefferson City MO"
"Marin, CA",173472,153321,68348,90.2179088317973,2.50194037346482,6.68923369923233,22.4791320789522,18.3695351411179,59.1513327799299,21.5939017966875,20.1439690993153,16.7027564815357,11.8262421724118,29.7331304500497,192268,1.05382214755491,12.0637714820601,1.79514518272578,-0.741323035170873,"Marin","CA","San Francisco-Oakland-San Jose CA"
"Marinette, WI",13700,13454,6086,98.082354690055,1.12977553144046,0.304742084138546,22.3138686131387,20.4379562043796,57.2481751824818,44.2983897469602,36.9043706868222,13.0627670062438,3.46697338153138,2.26749917844233,49134,3.73998153525965,9.52515111181622,3.38030713298871,0.35967440227094,"Marinette","WI","Green Bay-Appleton WI"
"Marion, AL",8259,7831,3039,92.6956965904738,6.24441322947261,0.114927850849189,26.383339387335,23.8890906889454,49.7275699237196,65.4162553471537,21.9480092135571,9.54261270154656,2.27048371174729,0.822639025995393,19220,2.3973570491439,9.01905879381072,2.54467770279563,-0.147320653651734,"Marion","AL","Birmingham (Anniston & Tuscaloosa) AL"
"Marion, AR",9076,8919,3435,97.6566879695033,0.896961542773854,0.997869716335912,25.1983252534156,19.2595857205818,55.5420890260026,65.4730713245997,26.5211062590975,4.65793304221252,0.698689956331878,2.64919941775837,13989,1.5785857464187,9.11338884589973,1.89721341261304,-0.318627666194337,"Marion","AR","Springfield MO"
"Marion, FL",164651,159729,61071,83.4576063207057,14.945939685342,1.33163044907312,22.7475083661806,23.8583427977966,53.3941488360229,54.1238885886918,29.5082772510684,10.1242815739058,2.75089649751928,3.49265608881466,436889,2.94820346047522,12.0115833612753,2.79354429551338,0.154659164961843,"Marion","FL","Orlando-Daytona Beach-Melbourne FL"
"Marion, IA",12827,12514,4908,97.8104522934314,0.894997602684993,1.08678280326035,26.7794495985032,25.1968503937008,48.023700007796,42.1964140179299,37.000814995925,15.6275468622657,2.56723716381418,2.6079869600652,38783,2.97604487857975,9.45930760329985,3.04426740660621,-0.0682225280264612,"Marion","IA","Des Moines-Ames IA"
"Marion, IL",15274,14862,6203,95.5187727089221,3.1893419459023,0.989099717400081,26.4698179913579,23.3795993191044,50.1505826895378,48.9601805577946,36.2727712397227,10.8657101402547,2.59551829759794,1.30581976463002,46925,3.04040096881897,9.63390731544833,2.93251839731742,0.10788257150155,"Marion","IL","St. Louis MO"
"Marion, IN",564201,524289,218492,63.7984012634253,32.4622488741896,3.47289376660582,27.7434814897528,30.4722962206731,41.7842222895741,50.896600333193,29.7118429965399,11.0516632187906,4.35668125148747,3.98321219998902,1150193,2.10145390650223,13.2431658499696,2.38458481223836,-0.283130905736135,"Marion","IN","Indianapolis IN"
"Marion, KS",1170,1151,467,100,0,0,26.8376068376068,18.2051282051282,54.957264957265,36.6167023554604,41.9700214132762,17.1306209850107,1.2847965738758,2.99785867237687,791,0.676068376068376,7.0647590277918,0.740507632208662,-0.0644392561402862,"Marion","KS","Wichita-Hutchinson KS"
"Marion, KY",16437,16134,6067,91.9362836246436,7.65464237014999,0.185942729639271,27.5962766928272,24.1163229299751,48.2874003771978,58.463820669194,26.9985165650239,10.7961101038404,2.22515246415032,1.51640019779133,50228,3.07396179825859,9.70729017020652,3.09421864722871,-0.0202568489701203,"Marion","KY","Louisville KY"
"Marion, MO",14810,14177,5882,92.9533751851591,5.14213162164069,0.92403188262679,28.0553679945982,23.4908845374747,48.4537474679271,45.9197551853111,33.2539952397144,13.940836450187,3.97823869432166,2.90717443046583,52240,3.54029053591704,9.60305790726184,3.23144794085233,0.308842595064711,"Marion","MO","QuincyIl-Hannibal MO-Keokuk IA"
"Marion, MS",17956,17695,6545,68.9686352076858,30.6075162475275,0.423848544786663,27.7288928491869,22.4883047449321,49.782802405881,63.2085561497326,23.2849503437739,9.88540870893812,1.68067226890756,1.94041252864782,34570,2.13585253531325,9.79567959990182,2.37552014389043,-0.239667608577178,"Marion","MS","Hattiesburg-Laurel MS"
"Marion, OH",43386,41880,15447,91.7024832855778,6.99617956064947,0.878701050620821,22.8068962338081,25.5589360623242,51.6341677038676,46.7598886515181,32.7183271832718,13.3488703308086,3.92956561144559,3.24334822295591,99609,2.30402428932487,10.677892087403,2.45294907565456,-0.148924786329692,"Marion","OH","Columbus OH"
"Marion, OR",245813,212963,85480,94.4981053046773,1.26172151970061,2.35815611162502,27.5160386147193,26.5994882288569,45.8844731564238,41.861254094525,33.6569957884885,14.7426298549368,5.71595694899392,4.02316331305569,539826,2.28962494610159,12.4123263632428,2.5216724535054,-0.232047507403807,"Marion","OR","Portland OR"
"Marion, SC",16071,15597,5484,34.769506956466,63.076232608835,1.12842213246137,24.8397735050712,26.6318212930123,48.5284052019165,65.2261123267688,24.1247264770241,5.67104303428155,3.33698030634573,1.64113785557987,44995,2.80666790193735,9.68477168454907,3.10718947457465,-0.300521572637297,"Marion","SC","Myrtle Beach-Florence SC"
"Marion, TN",20382,19578,8393,96.5062825620595,2.72244355909695,0.694657268362448,23.520753606123,20.7683249926406,55.7109214012364,52.2220898367687,33.1347551531038,8.70963898486834,3.51483379006315,2.418682235196,51827,2.55523706850499,9.92240743738864,2.69255791251811,-0.137320844013128,"Marion","TN","Chattanooga TN"
"Marion, TX",2699,2665,1232,65.703564727955,34.0712945590994,0,21.4153390144498,20.3779177473138,58.2067432382364,63.1493506493506,16.9642857142857,9.65909090909091,5.92532467532468,4.30194805194805,1849,0.681485364351921,7.900636613018,0.871374164216411,-0.18988879986449,"Marion","TX","Shreveport LA"
"Marion, WV",15423,14981,5820,95.6544956945464,3.3175355450237,0.480608771110073,24.9886533099916,26.2983855281074,48.7129611619011,47.6460481099656,31.2714776632302,13.8144329896907,3.96907216494845,3.29896907216495,26630,1.74714990154792,9.64361518072361,1.96054252370424,-0.213392622156319,"Marion","WV","Clarksburg-Weston WV"
"Marlboro, SC",15201,14258,4571,44.6556319259363,51.8235376630663,0.476925234955814,22.5708834945069,32.7281099927636,44.7010065127294,61.8683001531394,28.8120761321374,6.76000875082039,1.18136075257055,1.37825421133231,38882,2.05320951876706,9.62911649414402,3.25273100640179,-1.19952148763474,"Marlboro","SC","Myrtle Beach-Florence SC"
"Marquette, MI",31208,30030,11436,96.5900765900766,1.91475191475191,0.592740592740593,25.5126890540887,28.6272750576775,45.8600358882338,43.8265127667016,35.0034977264778,13.7635536901014,4.19727177334732,3.20916404337181,62112,2.02021319279556,10.3484297511865,2.21880358288164,-0.198590390086075,"Marquette","MI","Marquette MI"
"Marquette, WI",3185,3074,1261,98.6011711125569,0.5530253741054,0.618087182823682,25.74568288854,23.6106750392465,50.6436420722135,43.4575733544806,33.7827121332276,18.3980967486122,3.96510705789056,0.396510705789056,4383,1.4412380913136,8.06620756800626,1.36215190087989,0.079086190433703,"Marquette","WI","Madison WI"
"Marshall, AL",37883,36350,13757,95.4883081155433,3.79642365887208,0.401650618982118,28.5774621862049,24.567748066415,46.8547897473801,55.1137602675002,27.7240677473286,12.3064621647161,2.29701243003562,2.55869739041942,122667,3.39679646058646,10.5422577416297,3.26293280932648,0.133863651259979,"Marshall","AL","Huntsville-Decatur (Florence) AL"
"Marshall, IA",18393,16149,6637,92.6806613412595,1.83912316552108,5.20156046814044,30.865002990268,24.7974773011472,44.3375197085848,48.0337501883381,34.3227361759831,12.9425945457285,3.29968359198433,1.40123549796595,56058,2.95704823993205,9.8197254364308,3.46863084426874,-0.511582604336692,"Marshall","IA","Des Moines-Ames IA"
"Marshall, IN",35692,33860,12874,98.6739515652688,0.877141169521559,0.428233904311872,28.5133923568307,22.1562254847025,49.3303821584669,45.859872611465,31.3577753611931,16.2731085909585,3.81388845735591,2.6953549790275,88734,2.33426743975478,10.48268185302,2.56721618819564,-0.23294874844086,"Marshall","IN","South Bend-Elkhart IN"
"Marshall, KS",3783,3731,1608,98.9279013669258,0.402036987402841,0,25.1387787470262,21.0943695479778,53.766851704996,46.6417910447761,32.2761194029851,14.8009950248756,2.48756218905473,3.79353233830846,19112,4.79223072740848,8.23827262463303,4.65906220080926,0.133168526599222,"Marshall","KS","Topeka KS"
"Marshall, KY",11893,11657,4920,98.1727717251437,1.39830144977267,0.205884876040148,23.9300428823678,23.2910115193812,52.7789455982511,43.4959349593496,31.260162601626,18.4349593495935,3.88211382113821,2.92682926829268,44376,3.71071792236241,9.38370527072725,3.45417002867285,0.256547893689559,"Marshall","KY","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Marshall, MS",7324,7270,2226,17.1939477303989,82.4759284731774,0,25.4369197160022,31.5811032222829,42.9819770617149,74.6630727762803,20.4851752021563,4.35759209344115,0.224618149146451,0.269541778975741,48048,7.09577029648492,8.8989119057944,4.82208568220354,2.27368461428138,"Marshall","MS","Memphis TN"
"Marshall, OK",9221,6692,3269,85.9982068141064,2.86909742976689,0.478182904961148,28.1856631601779,22.9367747532806,48.8775620865416,56.3475068828388,31.3245640868767,8.62649128173753,2.47782196390333,1.22361578464362,43713,4.45299601943795,9.12923877053914,4.35669798487577,0.0962980345621789,"Marshall","OK","Sherman TX-Ada OK"
"Marshall, TN",32965,32166,12324,91.8609712118386,7.74420195237207,0.329540508611577,25.9396329440315,25.3935992719551,48.6667677840133,47.5170399221032,33.876987990912,13.4209672184356,3.29438493995456,1.89061992859461,84609,2.69306869854089,10.4032016715474,2.73486986465217,-0.0418011661112887,"Marshall","TN","Nashville TN"
"Marshall, WV",15549,15282,5935,97.8013349038084,1.65554246826332,0.24211490642586,21.5383625956653,23.4034343044569,55.0582030998778,46.0825610783488,34.5745577085088,10.4128053917439,4.86941870261163,4.06065711878686,40075,2.5822717676302,9.65175160685782,2.64373952787838,-0.0614677602481786,"Marshall","WV","Wheeling WV-Steubenville OH"
"Martin, FL",101715,98813,41300,92.536407152905,5.40313521500207,1.65261655854999,19.1299218404365,17.8498746497567,63.0202035098068,39.9806295399516,28.3244552058111,14.3874092009685,6.19128329297821,11.1162227602906,226626,2.373337662505,11.5299300637861,2.41803201430391,-0.044694351798912,"Martin","FL","West Palm Beach-Fort Pierce FL"
"Martin, IN",1823,1823,627,100,0,0,26.3302249040044,24.7942951179375,48.8754799780581,33.9712918660287,35.0877192982456,26.7942583732057,3.34928229665072,0.797448165869218,1506,0.826110806363138,7.50823877467866,0.829391085840282,-0.00328027947714393,"Martin","IN","Terre Haute IN"
"Martin, KY",2675,2675,1075,100,0,0,20.6355140186916,25.9439252336449,53.4205607476636,68.2790697674419,22.7906976744186,4.27906976744186,4.65116279069767,0,2166,0.851848813937465,7.89170465933011,0.881696643794752,-0.0298478298572871,"Martin","KY","Charleston-Huntington WV"
"Martin, MN",8161,7815,3630,99.3730006397953,0.588611644273832,0.0383877159309021,24.9724298492832,22.2766817791937,52.7508883715231,51.4600550964187,33.3333333333333,10.8264462809917,2.61707988980716,1.76308539944904,25786,3.06996165396548,9.00712198946924,2.92063209112131,0.149329562844167,"Martin","MN","Mankato MN"
"Martin, NC",17532,17255,6970,59.0437554332078,39.7913648217908,0.405679513184584,24.0645676477299,22.1024412502852,53.8329911019849,60.6599713055954,27.7474892395983,6.45624103299857,2.32424677187948,2.81205164992826,66755,4.20824293625565,9.7717830615387,3.79242252338445,0.415820412871196,"Martin","NC","Greenville-New Bern-Washington NC"
"Martinsville, VA",4114,3797,1794,56.20226494601,43.79773505399,0,21.900826446281,22.654350996597,55.444822557122,67.5027870680045,22.5752508361204,7.41360089186176,1.2263099219621,1.28205128205128,12048,2.83182910410828,8.3221510702129,2.61474974419623,0.217079359912058,"Martinsville","VA","Roanoke-Lynchburg VA"
"Mason, KY",12139,11893,4672,94.9886487849996,3.85100479273522,1.03422181114942,24.6643051322185,24.4830710931708,50.8526237746108,50.2140410958904,26.0702054794521,14.041095890411,5.32962328767123,4.34503424657534,63657,5.57715780302669,9.4041786888978,4.00663321972111,1.57052458330558,"Mason","KY","Cincinnati OH"
"Mason, MI",22069,21531,9357,97.7335005341136,0.733825646741907,0.55733593423436,22.230277765191,20.5763740994155,57.1933481353935,48.4770759858929,33.1516511702469,12.1085818104093,2.65042214384952,3.61226888960137,55084,2.56244004583914,10.0019291878482,2.60630326057751,-0.0438632147383711,"Mason","MI","Traverse City-Cadillac MI"
"Mason, TX",1023,1008,429,98.9087301587302,0,1.09126984126984,17.7908113391984,6.64711632453568,75.5620723362659,35.8974358974359,36.8298368298368,8.62470862470862,9.55710955710956,9.09090909090909,352,0.344086021505376,6.93049476595163,0.69196562725085,-0.347879605745474,"Mason","TX","Austin TX"
"Mason, WA",25625,21940,9375,94.1385597082954,1.11668185961714,0.829535095715588,23.8517073170732,24.4370731707317,51.7112195121951,40.8426666666667,34.816,16.1386666666667,5.44,2.76266666666667,66684,2.69999472577893,10.1513237164407,2.75017806752399,-0.0501833417450528,"Mason","WA","Seattle-Tacoma WA"
"Mason, WV",12999,12735,5136,99.2697290930507,0.60463290145269,0,23.6864374182629,23.2479421493961,53.065620432341,51.1682242990654,34.4820872274143,8.00233644859813,4.73130841121495,1.61604361370716,21986,1.63199848581419,9.47262771040802,1.80593026834821,-0.173931782534024,"Mason","WV","Charleston-Huntington WV"
"Massac, IL",6678,6543,2677,93.4586581079016,6.54134189209843,0,24.3186582809224,21.9826295297993,53.6987121892782,47.9267837131117,34.0679865521106,13.2611131864027,2.68957788569294,2.05453866268211,9953,1.47229903611463,8.8065738205036,1.62754505838638,-0.155246022271746,"Massac","IL","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Matagorda, TX",14278,11449,5383,84.610009607826,13.529565900952,0.340641104026553,30.5224821403558,24.1490404818602,45.328477377784,48.7274753854728,32.974177967676,10.8675459780791,4.10551736949656,3.3252832992755,67560,4.72432616051755,9.5664751700624,4.16268355905759,0.561642601459961,"Matagorda","TX","Houston TX"
"Matanuska-Susitna, AK",94597,86988,27352,90.0986342943854,1.42088563939854,1.58182737848899,29.9734663889975,28.1583982578729,41.8681353531296,31.0361216730038,30.2464170810178,20.9454518865165,9.88958759871307,7.88242176074876,199194,2.26472819707856,11.4573810420635,2.4305578322074,-0.16582963512884,"Matanuska-Susitna","AK","Anchorage AK"
"Maui, HI",65508,49012,20173,44.2707908267363,0.681465763486493,41.5673712560189,24.4199181779325,25.1892898577273,50.3907919643402,29.0487284984881,33.341595201507,20.4580379715461,8.80880384672582,8.34283448173301,134090,2.03808977884265,11.0899275515698,2.06742073616353,-0.0293309573208802,"Maui","HI","Honolulu HI"
"Maury, TN",59403,57709,21135,88.2895215650938,10.9740248488104,0.571834549203764,25.8892648519435,25.7040890190731,48.4066461289834,38.3770995978235,38.0033120416371,14.2465105275609,4.85450674237048,4.518571090608,143891,2.82683721320989,10.9921000091259,2.71875412510833,0.108083088101562,"Maury","TN","Nashville TN"
"Maverick, TX",19725,18821,5293,98.1828808246108,0.090324637373147,1.46113383985973,34.1951837769328,27.5183776932826,38.2864385297845,61.6663517853769,27.4702437181183,8.72850935197431,1.68146608728509,0.453429057245418,93645,5.02180047111313,9.88964214571408,4.5248470846165,0.496953386496627,"Maverick","TX","San Antonio TX"
"Mayes, OK",26708,23085,10192,77.1756551873511,0.836040719081655,0.532813515269656,27.0181219110379,23.9104388198293,49.0714392691328,50.8928571428571,33.6734693877551,9.7723704866562,4.01295133437991,1.64835164835165,75676,2.79844805429096,10.1927184249778,2.84577367665222,-0.0473256223612593,"Mayes","OK","Tulsa OK"
"McClain, OK",8314,7815,3212,88.9187460012796,2.26487523992322,0.140754958413308,28.169352898725,21.5299494828001,50.3006976184749,46.3574097135741,31.5379825653798,13.6363636363636,3.20672478206725,5.26151930261519,37666,4.58019631895355,9.02569611981258,4.14023611153245,0.439960207421105,"McClain","OK","Oklahoma City OK"
"McCormick, SC",1298,1273,575,68.5781618224666,31.2647289866457,0,19.8767334360555,11.7873651771957,68.3359013867488,43.6521739130435,41.3913043478261,4.8695652173913,4.17391304347826,5.91304347826087,393,0.302773497688752,7.16857989726403,0.939510476153268,-0.636736978464516,"McCormick","SC","Augusta GA"
"McCracken, KY",39432,38141,16370,87.787420361291,11.2241419994232,0.710521486064865,24.7742949888416,23.7573544329479,51.4683505782106,51.9425778863775,28.8026878436164,11.2217470983506,3.9951130116066,4.03787416004887,137511,3.59884902049765,10.5823329483852,3.24763956492047,0.351209455577179,"McCracken","KY","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"McCreary, KY",1854,1825,529,97.041095890411,1.80821917808219,0,34.6278317152104,22.5997842502697,42.77238403452,67.296786389414,21.9281663516068,8.69565217391304,0.756143667296786,1.32325141776938,1095,0.590614886731392,7.5251007461258,0.705535590443521,-0.114920703712129,"McCreary","KY","Knoxville TN"
"McCulloch, TX",1284,1212,490,92.4917491749175,0.742574257425743,4.95049504950495,29.4392523364486,21.4953271028037,49.0654205607477,37.5510204081633,42.8571428571429,15.1020408163265,0,4.48979591836735,9962,7.75856697819315,7.15773548424991,5.86024277759757,1.89832420059558,"McCulloch","TX","San Angelo TX"
"McCurtain, OK",8812,7502,3403,75.8197813916289,5.93175153292455,0.799786723540389,29.187471629596,23.7857467090331,47.0267816613709,65.530414340288,22.0981486923303,9.25653834851602,1.82192183367617,1.29297678518954,35317,3.81354189320409,9.08386970792223,3.64704285187044,0.16649904133365,"McCurtain","OK","Shreveport LA"
"McDonald, MO",8261,7767,2842,87.1378910776362,3.46337067078666,2.03424745719068,30.783198160029,29.766372109914,39.4504297300569,63.0541871921182,27.0584095707248,7.60028149190711,1.65376495425757,0.633356790992259,7591,0.923737635794727,9.01930092456251,1.04229616620495,-0.118558530410224,"McDonald","MO","Joplin MO-Pittsburg KS"
"McDonough, IL",12015,11493,4807,93.5177934394849,3.00182719916471,3.42817367093013,22.8131502288806,27.8318768206409,49.3549729504786,53.6509257333056,28.0008321198253,13.2307052215519,3.14125234033701,1.97628458498024,37897,3.30545349468616,9.39391114817057,3.31203274312769,-0.00657924844152324,"McDonough","IL","QuincyIl-Hannibal MO-Keokuk IA"
"McDowell, NC",29627,28586,11983,94.1474847827608,4.17686979640383,1.20338627300077,23.181557363216,22.7326425220238,54.0858001147602,54.7609112909956,31.4111658182425,9.16298088959359,2.66210464825169,2.00283735291663,74883,2.67011874716914,10.2964413867072,2.74487756170351,-0.0747588145343738,"McDowell","NC","Greenville-Spartanburg SC-Asheville NC-Anderson SC"
"McDuffie, GA",14026,13285,5314,52.9318780579601,44.794881445239,0.286036883703425,27.8981890774276,26.5293027235135,45.5725081990589,59.5220173127587,28.5848701543094,7.30146782085058,3.83891607075649,0.752728641324802,57326,3.95965850439704,9.54866802909686,3.91017452976529,0.0494839746317557,"McDuffie","GA","Augusta GA"
