"county_state","dma","TotalPopulation","numrace","numincome","PercentWhite","PercentBlackAfrAm","PercentAsian","PercentAge0to19","PercentAge20to39","PercentAge40Plus","PercentIncome0to50k","PercentIncome50to99k","PercentIncome100to149k","PercentIncome150to199k","PercentIncome200kPlus","TotalSales","SalesPerCapita","logpop","predicted_sales_per_cap","difference_scp","county","state","DMA"
"Lincoln, OR","Portland OR",21559,20523,8918,93.904399941529,0.648053403498514,0.760122789065926,20.8219305162577,19.5556380166056,59.6224314671367,49.551468939224,30.9934962996188,10.6413994169096,3.89100695223144,4.92262839201615,24509,1.09119662769135,9.97854864175801,0.43358838558197,0.657608242109382,NA,NA,NA
"Lincoln, OR","null",4214,3617,1961,93.2817251866187,0.857063865081559,2.48824993088195,19.4589463692454,21.1675367821547,59.3735168485999,63.437021927588,25.446200917899,7.44518103008669,0.96889342172361,2.7027027027027,4148,1.01204198694132,8.34616759436413,0.440982133150101,0.571059853791222,NA,NA,NA
"Lincoln, SD","Sioux Falls (Mitchell) SD",20243,19562,6655,96.0075656885799,3.49657499233207,0.122686841836213,31.008249765351,32.9694215284296,36.0223287062194,27.6784372652141,40.5860255447032,22.4643125469572,5.78512396694215,3.48610067618332,8575,0.392935526790269,9.91556433376158,0.378002047538757,0.014933479251512,"Lincoln","SD","Sioux Falls (Mitchell) SD"
"Lincoln, TN","Huntsville-Decatur (Florence) AL",30164,29494,12027,94.2869736217536,4.88234895232929,0.661151420627924,24.2275560270521,22.7390266542899,53.033417318658,48.6571879936809,31.1964745988193,12.2474432526815,4.7060779911865,3.19281616363183,3161,0.107452451831438,10.3144044393225,0.455864638090134,-0.348412186258696,"Lincoln","TN","Huntsville-Decatur (Florence) AL"
"Lincoln, WI","Wausau-Rhinelander WI",16006,15742,7038,98.2467284970144,1.06085630796595,0.438317875746411,21.6918655504186,20.2673997251031,58.0407347244783,39.9687411196363,38.150042625746,16.2119920431941,2.87013356067065,2.79909065075305,4685,0.286638347431513,9.68071893092699,0.434613764286041,-0.147975416854528,"Lincoln","WI","Wausau-Rhinelander WI"
"Lincoln, WV","Charleston-Huntington WV",6718,6693,2717,99.6414164051995,0,0.358583594800538,27.2402500744269,22.4620422744865,50.2977076510866,60.2134707397865,26.1685682738314,13.2499079867501,0.110415899889584,0.257637099742363,1948,0.283953909210081,8.81254577017224,0.378720998764038,-0.0947670895539572,"Lincoln","WV","Charleston-Huntington WV"
"Linn, IA","Cedar Rapids-Waterloo-Iowa City & Dubuque IA",124253,120378,50798,91.6164083138115,6.10992041735201,1.88821877751749,24.9772641304435,27.3313320402727,47.6914038292838,37.9385015158077,34.1470136619552,16.7408165675814,5.9825189968109,5.1911492578448,96539,0.859863133244462,11.7300750885366,0.530467629432678,0.329395503811784,"Linn","IA","Cedar Rapids-Waterloo-Iowa City & Dubuque IA"
"Linn, MO","Kansas City MO",1612,1506,644,99.468791500664,0.199203187250996,0.0664010624169987,34.6774193548387,26.1166253101737,39.2059553349876,58.0745341614907,35.4037267080745,3.41614906832298,1.39751552795031,1.70807453416149,3,0.00186104218362283,7.38523092306657,0.347363173961639,-0.345502131778017,"Linn","MO","Kansas City MO"
"Linn, OR","Portland OR",61685,56114,22971,97.3215240403464,0.324339736964038,1.12984281997363,26.5007700413391,26.7666369457729,46.7325930128881,46.6980105350224,31.7748465456445,13.8261285969266,4.57533411693004,3.12568020547647,21856,0.359749509629954,11.0297960685056,0.447384059429169,-0.0876345497992143,"Linn","OR","Portland OR"
"Litchfield, CT","Hartford & New Haven CT",124386,120173,48967,95.626305409701,1.84567248882861,2.30334600950297,21.08597430579,21.7026031868538,57.2114225073561,28.9174341903731,29.2605223926318,20.7507096616088,10.8379112463496,10.2334225090367,44024,0.369266640291355,11.7311449127612,0.485787689685822,-0.116521049394466,"Litchfield","CT","Hartford & New Haven CT"
"Livingston, IL","Peoria-Bloomington IL",12037,11924,4821,98.0627306273063,1.18248909761825,0.738007380073801,26.219157597408,24.1837667192822,49.5970756833098,43.9742791951877,32.6695706285003,15.3702551337897,6.05683468160133,1.92906036092097,2463,0.201478464910595,9.39574051837974,0.419417917728424,-0.217939452817829,"Livingston","IL","Peoria-Bloomington IL"
"Livingston, LA","Baton Rouge LA",19300,18239,6697,97.8233455781567,1.64482701902517,0.279620593234278,29.0984455958549,24.979274611399,45.9222797927461,41.7201732118859,28.5351649992534,17.8587427206212,7.06286396894132,4.82305509929819,3428,0.206929455209042,9.86786037489298,0.403423458337784,-0.196494003128742,"Livingston","LA","Baton Rouge LA"
"Livingston, MI","Detroit MI",152457,149962,56952,98.4262679878903,0.382096797855457,0.923567303716942,24.7755104718052,21.6133073587963,53.6111821693986,25.684787189212,31.5247928079786,21.716533220958,11.3393735075151,9.73451327433628,142458,0.982401952908632,11.9346378680563,0.735570728778839,0.246831224129793,"Livingston","MI","Detroit MI"
"Livingston, MO","Kansas City MO",11502,11139,4282,95.583086453003,3.34859502648353,0.601490259448784,24.4479221005043,27.4734828725439,48.0785950269518,50.6539000467071,34.6333489023821,10.9061186361513,1.93834656702475,1.8682858477347,340,0.031907680743357,9.3502762122737,0.3712477684021,-0.339340087658743,"Livingston","MO","Kansas City MO"
"Livingston, NY","Rochester NY",33317,31942,11294,94.2019911088849,3.83820674973389,1.63108133491954,25.4434672989765,30.137767506078,44.4187651949455,44.9265096511422,33.4602443775456,14.9194262440234,4.28546130688861,2.40835842040021,18591,0.616964949841179,10.4138230562129,0.518417060375214,0.0985478894659649,"Livingston","NY","Rochester NY"
"Logan, AR","Ft. Smith-Fayetteville-Springdale-Rogers AR",18765,17996,7285,95.6712602800622,1.578128472994,1.73371860413425,23.1228350652811,23.6077804423128,53.2693844924061,57.9684282772821,31.1187371310913,6.49279341111874,2.74536719286205,1.67467398764585,952,0.0503858448158958,9.83974871156912,0.373980581760406,-0.323594736944511,"Logan","AR","Ft. Smith-Fayetteville-Springdale-Rogers AR"
"Logan, CO","Denver CO",7131,6925,2558,98.1660649819495,0.288808664259928,1.41516245487365,29.939699901837,27.7520684335998,42.3082316645632,51.1336982017201,35.1055512118843,9.42142298670837,2.42376856919468,1.91555903049257,4,0.000594046431088976,8.8722067560283,0.347453236579895,-0.346859190148806,"Logan","CO","Denver CO"
"Logan, IL","Champaign & Springfield-Decatur IL",15711,15017,4990,86.1357128587601,12.7388959179596,0.91229939402011,21.2017058112151,28.7887467379543,50.0095474508306,41.2424849699399,33.74749498998,14.6292585170341,5.0501002004008,5.33066132264529,3316,0.214256451855573,9.6621163829476,0.430295646190643,-0.21603919433507,"Logan","IL","Champaign & Springfield-Decatur IL"
"Logan, KY","Nashville TN",21506,21101,8144,92.5074641012274,7.1987109615658,0.293824937206767,26.7599739607551,23.4818190272482,49.7582070119967,51.6331041257367,34.8968565815324,10.0442043222004,1.68222003929273,1.74361493123772,3986,0.186432127144861,9.97608724495047,0.414086997509003,-0.227654870364142,"Logan","KY","Nashville TN"
"Logan, OH","Dayton OH",29164,28511,11563,96.9134719932658,2.11848058644032,0.729542983409912,27.1327664243588,20.2852832258949,52.5819503497463,38.9604773847617,32.9585747643345,21.0844936435181,4.08198564386405,2.91446856352158,10963,0.380711718745257,10.2806903509263,0.480115979909897,-0.0994042611646395,"Logan","OH","Dayton OH"
"Logan, OK","Oklahoma City OK",10507,10098,2913,73.5987324222618,21.4596949891068,0.376312141018023,28.6094984296184,29.1234415151804,42.2670600552013,59.0456573978716,25.1287332646756,10.8479231033299,2.71198077583247,2.26570545829042,695,0.0606918142238538,9.25979698068878,0.34384822845459,-0.283156414230736,"Logan","OK","Oklahoma City OK"
"Logan, WV","Charleston-Huntington WV",14899,14541,6116,97.9712536964445,2.00811498521422,0,21.0014094905698,24.854017048124,54.1445734613061,62.9005886200131,26.8476128188358,7.12884238064094,2.10922171353826,1.01373446697188,2797,0.199386681881089,9.60904937558734,0.581494212150574,-0.382107530269485,"Logan","WV","Charleston-Huntington WV"
"Lonoke, AR","Little Rock-Pine Bluff AR",48357,46345,17828,93.8893084475132,4.62401553565649,1.04434135289675,27.7539963190438,29.2801455838865,42.9658580970697,42.0798743549473,35.1750056091541,15.1166704061028,4.8294817141575,2.79896791563832,4721,0.0953036968526939,10.786366268065,0.382447391748428,-0.287143694895734,"Lonoke","AR","Little Rock-Pine Bluff AR"
"Lorain, OH","Cleveland-Akron (Canton) OH",162630,154243,61942,88.5246007922564,9.65424687019832,1.34787316118073,24.4438295517432,24.5895591219332,50.9666113263236,43.2549804655969,33.9188272900455,14.2552710600239,4.9514061541442,3.61951503018953,78210,0.535324608903527,11.9992329609225,0.555372834205627,-0.0200482253021003,NA,NA,NA
"Lorain, OH","null",3153,3095,1363,91.0500807754443,8.94991922455574,0,25.0872185220425,21.8204884237234,53.0922930542341,55.1724137931034,21.2032281731475,7.99706529713866,4.32868672046955,11.2986060161409,1533,0.49110109042264,8.05610965954506,0.452432453632355,0.0386686367902848,NA,NA,NA
"Los Alamos, NM","Albuquerque-Santa Fe NM",3969,3756,1681,92.7848775292865,0.346112886048988,5.1384451544196,23.3308138070043,18.846056941295,57.8231292517007,14.098750743605,19.3932183224271,21.6537775133849,17.7870315288519,27.0672218917311,421,0.103687564362526,8.28626945278307,0.382051825523376,-0.27836426116085,"Los Alamos","NM","Albuquerque-Santa Fe NM"
"Los Angeles, CA","Los Angeles CA",7213782,5325070,2306194,68.072814066294,10.7559712830066,19.7986317550755,25.2730953056247,30.3696174905202,44.3572872038551,39.2254077497383,28.503282898143,15.3733814241126,7.4568748336003,9.44105309440576,3047735,0.446346424992756,15.7915039209704,0.444885939359665,0.00146048563309148,"Los Angeles","CA","Los Angeles CA"
"Los Angeles, CA","null",13571,12178,7526,79.1180817868287,5.2143209065528,14.8957135818689,12.7551396359885,31.6262618819542,55.6185984820573,20.4756842944459,30.8796173266011,20.5554079192134,9.28780228541058,18.801488174329,2276,0.177428021280076,9.51569044208137,0.417419224977493,-0.239991203697417,"Los Angeles","CA","Los Angeles CA"
"Loudon, TN","Knoxville TN",26479,25426,9584,97.5104224022654,1.19955950601746,1.28215212774326,25.1217946297066,20.6994221836172,54.1787831866762,39.8059265442404,35.8827212020033,14.2320534223706,5.26919866444073,4.81010016694491,4518,0.190511776038139,10.1841072449874,0.453660756349564,-0.263148980311424,"Loudon","TN","Knoxville TN"
"Loudoun, VA","Washington DC (Hagerstown MD)",292439,266912,96255,76.6308745953723,7.77447248531351,15.154432921712,29.6051484241158,25.034964556711,45.3598870191732,13.7031842501688,21.2414939483663,20.0550620746974,17.0287257804789,27.9715339462885,276430,0.983205571805085,12.5860113768966,0.510672628879547,0.472532942925538,"Loudoun","VA","Washington DC (Hagerstown MD)"
"Louisa, VA","Richmond-Petersburg VA",9842,8996,3819,70.7314361938639,28.0235660293464,0.511338372610049,22.2210932737249,25.3403779719569,52.4385287543182,49.986907567426,31.578947368421,10.0549882168107,3.61351139041634,4.7656454569259,2573,0.266893241882057,9.19441422142592,0.380229115486145,-0.113335873604088,"Louisa","VA","Richmond-Petersburg VA"
"Love, OK","Sherman TX-Ada OK",2239,2090,714,92.6794258373206,0.669856459330144,0,20.8128628852166,25.1451540866458,54.0419830281376,52.6610644257703,29.6918767507003,15.9663865546218,0.840336134453782,0.840336134453782,194,0.0866458240285842,7.71378461659875,0.358230799436569,-0.271584975407985,"Love","OK","Sherman TX-Ada OK"
"Lowndes, GA","Tallahassee FL-Thomasville GA",69427,66135,24642,62.7474105995313,34.4356241022152,2.30588946851138,26.9174816713959,37.4767741656704,35.6057441629337,54.4274003733463,30.3019235451668,9.49192435678922,2.71081892703514,3.06793279766253,14229,0.217364415601394,11.1480311198263,0.377726674079895,-0.160362258478501,"Lowndes","GA","Tallahassee FL-Thomasville GA"
"Lowndes, MS","Columbus-Tupelo-West Point MS",24415,24171,8759,43.5273675065161,55.6410574655579,0.496462703239419,27.7288552119599,25.8898218308417,46.3813229571984,54.218518095673,29.6266697111542,9.73855462952392,3.45929900673593,2.95695855691289,1134,0.0500085242358182,10.1029529764958,0.357518911361694,-0.307510387125876,"Lowndes","MS","Columbus-Tupelo-West Point MS"
"Lubbock, TX","Lubbock TX",95152,88455,36569,88.7931716692103,8.2358261262789,2.07563167712396,26.1119051622667,35.4569530855894,38.4311417521439,50.8545489348902,25.7075665180891,12.8906997730318,5.15190461866608,5.39528015532281,14674,0.147397451080906,11.4632308919464,0.426047682762146,-0.27865023168124,"Lubbock","TX","Lubbock TX"
"Lucas, OH","Toledo OH",111266,104074,44667,80.6945058323885,17.181044256971,1.90729673117205,26.5984218000108,27.1089101792102,46.292668020779,49.3384377728524,29.0348579488213,13.405870105447,4.35892269460676,3.86191147827255,62602,0.596023354017965,11.6196790099121,0.378791898488998,0.217231455528966,"Lucas","OH","Toledo OH"
"Luna, NM","Albuquerque-Santa Fe NM",16961,16153,6106,96.452671330403,1.60960812233022,1.17625208939516,30.0630859029538,24.114144213195,45.8227698838512,65.6731084179495,25.9416966917786,6.69832951195545,0.44218801179168,1.24467736652473,2407,0.167085768032616,9.73867186987184,0.345349252223969,-0.178263484191353,"Luna","NM","Albuquerque-Santa Fe NM"
"Lunenburg, VA","Richmond-Petersburg VA",8409,8159,2746,61.367814683172,35.9480328471626,2.6841524696654,22.4521346176715,26.8165061243905,50.7313592579379,59.4683175528041,28.4413692643846,7.02840495265841,4.40640932265113,0.655498907501821,652,0.0777975784093755,9.0370578398329,0.360689252614975,-0.282891674205599,"Lunenburg","VA","Richmond-Petersburg VA"
"Luzerne, PA","Wilkes Barre-Scranton PA",190219,178535,74476,92.3303553925001,5.91144593497073,1.49270451172039,23.004011166077,24.5201583438037,52.4758304901193,47.3535098555239,30.6931091895376,13.1666577152371,5.03383640367367,3.75288683602771,84148,0.453884173591272,12.1559313189518,0.501527309417725,-0.0476431358264531,"Luzerne","PA","Wilkes Barre-Scranton PA"
"Lycoming, PA","Wilkes Barre-Scranton PA",56541,55313,22184,92.251369479146,6.90072858098458,0.667112613671289,24.5839302453087,25.6079659008507,49.8081038538406,46.4704291381176,33.1364947710061,13.4060584204832,4.3544897223224,2.63252794807068,33709,0.578098290788333,10.9427213176847,0.477032661437988,0.101065629350345,"Lycoming","PA","Wilkes Barre-Scranton PA"
"Lynchburg, VA","Roanoke-Lynchburg VA",47643,45621,15615,68.0300738694899,28.9998027224305,2.78599767650863,29.5447389962849,32.4454799235984,38.0097810801167,50.2913864873519,31.751520973423,9.63176432917067,3.94492475184118,4.38040345821326,17185,0.39735969489868,10.7714909937788,0.394130796194077,0.00322889870460341,"Lynchburg","VA","Roanoke-Lynchburg VA"
"Lyon, IA","Sioux Falls (Mitchell) SD",1181,1177,471,97.0263381478335,0.254885301614274,0.339847068819031,29.2125317527519,16.5961049957663,54.1913632514818,43.099787685775,23.7791932059448,16.348195329087,15.2866242038217,1.48619957537155,255,0.215918712955123,7.07411681619736,0.380260348320007,-0.164341635364885,"Lyon","IA","Sioux Falls (Mitchell) SD"
"Lyon, KS","Topeka KS",15571,14737,6119,95.5079052724435,2.687114066635,0.807491348306983,27.0117526170445,29.8439406589172,43.1443067240383,51.2011766628534,32.6523941820559,10.5899656806668,2.99068475241052,2.5657787220134,468,0.0300627831080784,9.65316548884143,0.374200522899628,-0.344137739791549,"Lyon","KS","Topeka KS"
"Lyon, KY","Paducah KY-Cape Girardeau MO-Harrisburg IL",1689,1659,773,96.2628089210368,0,0,12.5518058022499,10.8940201302546,76.5541740674956,43.8551099611902,38.2923673997413,11.3842173350582,3.6222509702458,2.84605433376455,138,0.0817051509769094,7.4318919168078,0.382796704769135,-0.301091553792225,"Lyon","KY","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Lyon, MN","Minneapolis-St. Paul MN",15609,14429,5946,90.7339385958833,5.0592556656733,3.86721186499411,29.6175283490294,27.1061567044654,43.2763149465052,45.5600403632694,30.4406323578877,16.2293979145644,3.51496804574504,4.25496131853347,481,0.0324930028817459,9.65560294995841,0.36611270904541,-0.333619706163664,"Lyon","MN","Minneapolis-St. Paul MN"
"Macomb, MI","Detroit MI",471997,457835,187761,83.1814955169439,11.5371258204375,4.88232660237859,22.9956970065488,25.5717727019451,51.4325302915061,40.3821879943119,33.1543824329866,16.2477830859444,6.21854378704843,3.99710269970867,319301,0.700509840952904,13.0647279086153,0.545518696308136,0.154991144644768,"Macomb","MI","Detroit MI"
"Macomb, MI","null",5040,4959,2260,95.5837870538415,3.60959870941722,0.806614236741278,17.4801587301587,21.7063492063492,60.813492063492,31.5044247787611,26.858407079646,22.4336283185841,9.02654867256637,10.1769911504425,4221,0.845958266397739,8.52516136106541,0.455412536859512,0.390545729538227,"Macomb","MI","Detroit MI"
"Macon, AL","Montgomery (Selma) AL",5010,4971,2191,31.3417823375578,68.4771675719171,0.181050090525045,19.6207584830339,22.1157684630739,58.2634730538922,60.1551802829758,26.0155180282976,7.94157918758558,3.92514833409402,1.96257416704701,919,0.207868078266282,8.51919119407891,0.387170910835266,-0.179302832568984,"Macon","AL","Montgomery (Selma) AL"
"Macon, IL","Champaign & Springfield-Decatur IL",60770,57941,24419,87.2007732003245,11.3166842132514,1.168429954609,24.9251275300313,21.8808622675662,53.1940102024025,41.8608460624923,33.715549367296,14.1283426839756,4.44735656660797,5.84790531962816,42139,0.713495005905344,11.0148515251294,0.47073569893837,0.242759306966975,"Macon","IL","Champaign & Springfield-Decatur IL"
"Macon, MO","OttumwaIa-Kirksville MO",7795,7637,2770,96.5562393610056,1.25703810396753,1.1522849286369,28.6337395766517,21.3855035279025,49.9807568954458,54.4043321299639,33.0324909747292,9.81949458483754,1.91335740072202,0.830324909747292,505,0.0704853365463033,8.96123778149188,0.399462163448334,-0.32897682690203,"Macon","MO","OttumwaIa-Kirksville MO"
"Macon, NC","Greenville-Spartanburg SC-Asheville NC-Anderson SC",24767,24034,11294,97.0874594324707,0.919530664891404,1.17333777149039,19.6955626438406,18.8597730851536,61.4446642710058,51.4343899415619,29.7680184168585,12.3693996812467,3.15211616787675,3.27607579245617,3116,0.132080090278345,10.1172674008974,0.416606962680817,-0.284526872402472,"Macon","NC","Greenville-Spartanburg SC-Asheville NC-Anderson SC"
"Macon, TN","Nashville TN",15523,14930,5899,98.74079035499,0.187541862022773,0.756865371734762,26.7151968047414,22.9079430522451,50.3768601430136,51.178165790812,32.4292252924224,10.9510086455331,3.47516528225123,1.96643498898118,2223,0.148711430469449,9.65007807402644,0.378651022911072,-0.229939592441623,"Macon","TN","Nashville TN"
"Macoupin, IL","St. Louis MO",14418,14217,5727,98.7831469367658,1.01990574664134,0.0281353309418302,23.9492301290054,23.866000832293,52.1847690387016,42.6226645713288,31.8840579710145,17.1643094115593,4.60974332111053,3.7192247249869,2940,0.196534785735906,9.57623270496452,0.418412923812866,-0.221878138076961,"Macoupin","IL","St. Louis MO"
"Madera, CA","Fresno-Visalia CA",37307,26168,8204,87.3662488535616,7.3257413634974,2.37312748394986,26.8126625030155,33.8033076902458,39.3840298067387,48.4397854705022,30.5582642613359,13.152120916626,5.08288639687957,2.76694295465627,12343,0.406370068145864,10.5269362555849,0.438191145658493,-0.0318210775126292,"Madera","CA","Fresno-Visalia CA"
"Madison, AL","Huntsville-Decatur (Florence) AL",134776,128346,55794,67.1123369641438,30.0087264114191,2.20497717108441,24.3374191250668,27.8654953404167,47.7970855345165,43.9133240133348,26.9634727748503,14.3312901028784,7.66390651324515,7.12800659569129,19727,0.160796301049848,11.811369420066,0.43232125043869,-0.271524949388842,"Madison","AL","Huntsville-Decatur (Florence) AL"
"Madison, AR","Ft. Smith-Fayetteville-Springdale-Rogers AR",13159,12748,4834,95.7248195795419,0.384374019454032,1.59240665202385,26.8789421688578,22.1141424120374,51.0069154191048,52.7720314439388,30.0372362432768,11.0674389739346,3.02027306578403,3.10302027306578,1625,0.134904700724614,9.48486121415014,0.370987415313721,-0.236082714589107,"Madison","AR","Ft. Smith-Fayetteville-Springdale-Rogers AR"
"Madison, GA","Atlanta GA",17380,16801,6388,89.5660972561157,10.0232129039938,0.297601333253973,23.6996547756041,23.3889528193326,52.9113924050633,49.0294301815905,32.2792736380714,13.149655604258,3.33437695679399,2.20726361928616,6587,0.398862051313285,9.76307539881938,0.41497540473938,-0.0161133534260949,"Madison","GA","Atlanta GA"
"Madison, ID","Idaho Falls-Pocatello ID",4647,4281,1309,95.1413221209998,1.23802849801448,3.52721326792805,25.5648805681085,60.8134280180762,13.6216914138154,78.838808250573,16.3483575248281,4.0488922841864,0,0.763941940412529,149,0.0325994851375098,8.44397712908498,0.34854793548584,-0.31594845034833,"Madison","ID","Idaho Falls-Pocatello ID"
"Madison, IL","St. Louis MO",184220,179489,73508,91.6902985698288,6.87451598705213,1.26971569288369,24.3621756595375,25.2573010530887,50.3805232873738,37.0299831310878,32.98144419655,16.9573379768189,7.37334711868096,5.65788757686238,95040,0.515591587362837,12.1238859745422,0.53802764415741,-0.0224360567945732,"Madison","IL","St. Louis MO"
"Madison, IN","Indianapolis IN",74792,71886,27754,89.9020671618952,9.38847619842528,0.466015635867902,24.9465183442079,26.0214996256284,49.0319820301637,45.2331195503351,33.159184261728,15.3743604525474,3.87691864235786,2.35641709303164,39700,0.547263461406128,11.2224662063712,0.537746846675873,0.00951661473025522,"Madison","IN","Indianapolis IN"
"Madison, KY","Lexington KY",27616,26786,10018,95.5536474277608,3.49436272679758,0.619726722914956,26.7308806488992,31.9343858632677,41.3347334878331,50.0399281293671,29.1575164703534,12.0483130365342,5.45018965861449,3.30405270513076,11345,0.402129781501716,10.2261505938832,0.437423437833786,-0.0352936563320697,"Madison","KY","Lexington KY"
"Madison, MO","Paducah KY-Cape Girardeau MO-Harrisburg IL",3952,3921,1614,98.8778372864065,0.408059168579444,0.280540678398368,24.3421052631579,15.0050607287449,60.6528340080972,48.0793060718711,34.4485749690211,10.2850061957869,5.0185873605948,2.16852540272615,788,0.193394754369517,8.28197705886776,0.383131355047226,-0.189736600677709,"Madison","MO","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Madison, MS","Jackson MS",41461,40755,15159,60.7385596859281,34.5552692921114,4.47307078886026,27.7658522466897,22.2329418007284,50.0012059525819,30.041559469622,30.1405105877696,15.7464212678937,10.000659674121,14.0708490005937,8227,0.194574969535618,10.6325085053323,0.465953975915909,-0.271379006380291,"Madison","MS","Jackson MS"
"Madison, NC","Greenville-Spartanburg SC-Asheville NC-Anderson SC",7989,7801,3154,98.0002563773875,0.576849121907448,0.84604537879759,21.955188384028,20.5782951558393,57.4665164601327,47.9391249207356,33.7983512999366,10.0190234622701,6.02409638554217,2.21940393151554,1580,0.188811880560854,8.98582087448204,0.384408622980118,-0.195596742419264,"Madison","NC","Greenville-Spartanburg SC-Asheville NC-Anderson SC"
"Madison, NE","Sioux City IA",22973,22094,8937,94.0074228297275,1.66561057300625,2.47125916538427,30.1397292473774,27.0926740086188,42.7675967440038,48.3159897057178,31.7668121293499,12.1293498937003,4.22960725075529,3.55824102047667,3192,0.145588871169517,10.0420748922922,0.377431869506836,-0.231842998337319,"Madison","NE","Sioux City IA"
"Madison, NY","Syracuse NY",34829,34246,13072,97.2755942299831,1.42206389067336,0.347485837762074,24.3360418042436,23.3541014671682,52.3098567285882,40.078029375765,30.1484088127295,18.9335985312118,5.08720930232558,5.75275397796818,13207,0.3773898498652,10.4582056520665,0.501453936100006,-0.124064086234807,"Madison","NY","Syracuse NY"
"Madison, OH","Columbus OH",36712,35497,12105,92.1852550919796,6.87100318336761,0.800067611347438,21.6196339071693,26.8250163434299,51.5553497494007,31.8050392399835,38.4304006608839,17.6703841387856,6.67492771581991,5.41924824452706,9768,0.309704719150748,10.5108589560747,0.457283556461334,-0.147578837310586,"Madison","OH","Columbus OH"
"Madison, TN","Jackson TN",63445,60649,23702,64.6935646094742,34.1060858381836,1.04535936289139,27.2850500433446,24.2729923555836,48.4419576010718,49.3080752679099,27.8626276263606,13.7498945236689,4.14732933929626,4.93207324276432,14831,0.224044857559344,11.057928667831,0.421413451433182,-0.197368593873838,"Madison","TN","Jackson TN"
"Madison, TX","Waco-Temple-Bryan TX",9707,8927,2358,71.7934356446735,22.9304357566932,4.98487733841156,21.1702894818172,40.8262078912125,38.0035026269702,45.5894826123834,30.2374893977947,14.3765903307888,2.75657336726039,7.03986429177269,853,0.100340262447864,9.18060255371223,0.387444496154785,-0.287104233706921,"Madison","TX","Waco-Temple-Bryan TX"
"Magoffin, KY","Lexington KY",1594,1594,646,100,0,0,30.2383939774153,23.2120451693852,46.5495608531995,71.0526315789474,22.2910216718266,5.41795665634675,0,1.23839009287926,11,0.006900878293601,7.37400185935016,0.344106882810593,-0.337206004516992,"Magoffin","KY","Lexington KY"
"Mahaska, IA","Des Moines-Ames IA",11751,11632,4557,95.7015130674003,1.5646492434663,2.15784044016506,27.0530167645307,24.4745128074206,48.4724704280487,41.2332675005486,36.2958086460391,16.5240289664253,3.40136054421769,2.54553434276937,3205,0.26561637372467,9.37169362233394,0.397972136735916,-0.132355763011246,"Mahaska","IA","Des Moines-Ames IA"
"Mahoning, OH","Youngstown OH",112007,108316,47323,86.9788396912737,11.9677609956055,0.769046124302965,22.5414483023382,23.349433517548,54.1091181801137,49.0332396509097,30.9384443082645,13.4480062548866,3.58388098810304,2.99642879783615,66368,0.588317355116158,11.6263166483242,0.412795066833496,0.175522288282662,"Mahoning","OH","Youngstown OH"
"Malheur, OR","Boise ID",8005,7407,2770,98.1233967868233,0.135007425408397,0.837046037532064,34.6533416614616,25.8588382261087,39.4878201124297,58.5920577617329,30.2888086642599,8.59205776173285,0.36101083032491,2.16606498194946,137,0.0172472680643356,8.98782162543081,0.343650043010712,-0.326402774946376,"Malheur","OR","Boise ID"
"Manassas Park, VA","Washington DC (Hagerstown MD)",7291,6058,1584,80.1419610432486,11.9676460878178,7.60977220204688,28.7614867645042,36.3598957618982,34.8786174735976,29.1035353535354,46.3383838383838,17.739898989899,3.40909090909091,3.40909090909091,4772,0.673632402028372,8.89439598980643,0.418243914842606,0.255388487185767,"Manassas Park","VA","Washington DC (Hagerstown MD)"
"Manassas, VA","Washington DC (Hagerstown MD)",39229,33604,12045,76.5890965361267,15.9385787406261,6.32365194619688,29.585255805654,30.1231231996737,40.2916209946723,27.6878372768784,34.3046907430469,19.0950601909506,10.0788709007887,8.83354088833541,15133,0.394987499931597,10.5771715481828,0.419167190790176,-0.0241796908585791,"Manassas","VA","Washington DC (Hagerstown MD)"
"Manatee, FL","Tampa-St.Petersburg (Sarasota) FL",238004,228960,87003,86.892033542977,10.8787561146052,1.98855695317959,21.9471101326028,21.4605636880052,56.5923261793919,43.2686229210487,31.7552268312587,14.1891658908314,5.63084031585118,5.15614404101008,38135,0.181656629108411,12.3800427592351,0.449287414550781,-0.26763078544237,"Manatee","FL","Tampa-St.Petersburg (Sarasota) FL"
"Manatee, FL","null",12192,11715,4261,89.5860008536065,6.88006828851899,2.83397353819889,13.7139107611549,23.613845144357,62.6722440944882,36.6815301572401,37.5968082609716,18.0004693733865,2.9570523351326,4.76413987326919,1301,0.0945729370829012,9.40853527792643,0.435593783855438,-0.341020846772537,"Manatee","FL","Tampa-St.Petersburg (Sarasota) FL"
"Manitowoc, WI","Green Bay-Appleton WI",50508,49856,21690,96.1549261874198,0.671935173299101,2.66567715019255,22.7132335471608,20.9610358755049,56.3257305773343,42.2130013831259,35.0852927616413,15.0161364684186,4.67035500230521,3.01521438450899,22545,0.453880266249515,10.8298870185586,0.492105811834335,-0.0382255455848199,"Manitowoc","WI","Green Bay-Appleton WI"
